order_id,order_date,region,channel,segment,units,unit_price,discount,revenue,cost
SO-101674,2025-02-03,West,Direct,Mid-Market,29,649.67,0.0,18840.43,11972.02
SO-101727,2025-02-03,West,Marketplace,SMB,31,234.55,0.0,7271.05,4395.95
SO-102136,2025-02-03,West,Marketplace,SMB,31,81.86,0.1,2283.89,1688.17
SO-102391,2025-02-03,South,Partner,Enterprise,10,1107.43,0.05,10520.59,6533.64
SO-100274,2025-02-04,Midwest,Marketplace,SMB,23,157.2,0.0,3615.6,2227.0
SO-100297,2025-02-04,Midwest,Partner,Mid-Market,14,745.19,0.05,9911.03,6471.32
SO-100367,2025-02-04,West,Direct,SMB,21,274.27,0.0,5759.67,3419.99
SO-100509,2025-02-04,Northeast,Partner,SMB,47,58.71,0.0,2759.37,1705.39
SO-100872,2025-02-04,West,Direct,Mid-Market,19,647.19,0.05,11681.78,7071.28
SO-101932,2025-02-04,Northeast,Partner,Mid-Market,22,818.24,0.05,17101.22,11175.19
SO-100187,2025-02-05,South,Direct,SMB,41,94.26,0.05,3671.43,2599.06
SO-100481,2025-02-05,South,Direct,SMB,7,237.2,0.05,1577.38,1029.72
SO-100588,2025-02-05,West,Direct,SMB,28,168.3,0.0,4712.4,3127.39
SO-100687,2025-02-05,Northeast,Direct,Enterprise,2,996.65,0.0,1993.3,1185.48
SO-100728,2025-02-05,West,Marketplace,Enterprise,9,939.72,0.05,8034.61,4981.97
SO-100967,2025-02-05,West,Marketplace,SMB,13,258.58,0.15,2857.31,2366.07
SO-101039,2025-02-05,Northeast,Partner,SMB,41,271.39,0.05,10570.64,7669.03
SO-101374,2025-02-05,West,Partner,Mid-Market,3,663.67,0.0,1991.01,1407.32
SO-101677,2025-02-05,West,Marketplace,SMB,7,81.4,0.0,569.8,315.0
SO-101942,2025-02-05,South,Marketplace,Mid-Market,7,744.94,0.0,5214.58,3003.5
SO-102022,2025-02-05,South,Partner,SMB,10,89.06,0.0,890.6,635.31
SO-102120,2025-02-05,Midwest,Direct,Enterprise,1,1611.06,0.1,1449.95,1047.12
SO-102209,2025-02-05,West,Partner,SMB,25,158.92,0.0,3973.0,2379.85
SO-100545,2025-02-06,South,Marketplace,Mid-Market,17,788.86,0.05,12740.09,9359.76
SO-100986,2025-02-06,South,Partner,Enterprise,2,1506.91,0.1,2712.44,1899.26
SO-101193,2025-02-06,West,Direct,Mid-Market,22,910.03,0.0,20020.66,11527.07
SO-101429,2025-02-06,South,Partner,SMB,29,245.82,0.0,7128.78,4218.02
SO-102228,2025-02-06,South,Marketplace,Mid-Market,3,727.22,0.15,1854.41,1296.94
SO-100007,2025-02-07,Midwest,Marketplace,Enterprise,7,1180.44,0.0,8263.08,5855.68
SO-100039,2025-02-07,South,Direct,SMB,28,63.65,0.05,1693.09,1217.72
SO-100344,2025-02-07,Northeast,Direct,SMB,9,265.19,0.05,2267.37,1602.63
SO-100352,2025-02-07,Northeast,Marketplace,SMB,12,83.31,0.15,849.76,698.34
SO-100533,2025-02-07,Midwest,Marketplace,Mid-Market,6,671.1,0.1,3623.94,2658.47
SO-100627,2025-02-07,Midwest,Direct,Mid-Market,14,929.21,0.0,13008.94,7938.0
SO-101048,2025-02-07,Northeast,Marketplace,SMB,28,265.98,0.1,6702.7,4784.73
SO-101494,2025-02-07,Northeast,Partner,Enterprise,1,2357.66,0.0,2357.66,1435.08
SO-101918,2025-02-07,Northeast,Partner,Mid-Market,26,807.15,0.0,20985.9,12324.72
SO-101973,2025-02-07,West,Marketplace,Mid-Market,19,523.46,0.1,8951.17,6380.26
SO-102015,2025-02-07,South,Direct,Enterprise,9,2202.34,0.0,19821.06,11114.78
SO-102073,2025-02-07,Northeast,Marketplace,Mid-Market,20,627.3,0.05,11918.7,8073.26
SO-100935,2025-02-08,South,Direct,SMB,15,72.45,0.0,1086.75,678.85
SO-100996,2025-02-08,Midwest,Partner,SMB,34,135.47,0.1,4145.38,2560.12
SO-101079,2025-02-08,West,Partner,SMB,43,83.73,0.0,3600.39,2470.07
SO-101242,2025-02-08,Midwest,Marketplace,SMB,9,196.82,0.0,1771.38,1225.45
SO-101919,2025-02-08,Northeast,Marketplace,Mid-Market,20,662.29,0.25,9934.35,8425.43
SO-102290,2025-02-08,Midwest,Direct,Mid-Market,5,404.86,0.1,1821.87,1141.94
SO-102341,2025-02-08,South,Direct,SMB,49,284.08,0.0,13919.92,8056.33
SO-100008,2025-02-09,Midwest,Partner,SMB,37,246.22,0.1,8199.13,5537.33
SO-101251,2025-02-09,South,Partner,Mid-Market,19,392.9,0.05,7091.84,5347.05
SO-101788,2025-02-09,South,Direct,SMB,39,248.66,0.05,9212.85,6203.12
SO-102211,2025-02-09,West,Marketplace,SMB,53,199.19,0.05,10029.22,5822.42
SO-102239,2025-02-09,West,Direct,Mid-Market,7,424.9,0.15,2528.15,2128.88
SO-102249,2025-02-09,Midwest,Direct,Mid-Market,28,608.48,0.0,17037.44,11333.57
SO-102284,2025-02-09,Northeast,Marketplace,SMB,14,223.55,0.0,3129.7,1953.02
SO-100098,2025-02-10,Midwest,Direct,SMB,22,93.62,0.05,1956.66,1316.55
SO-100250,2025-02-10,West,Partner,SMB,57,200.18,0.0,11410.26,6806.92
SO-100366,2025-02-10,South,Direct,SMB,20,193.02,0.25,2895.3,2357.49
SO-100489,2025-02-10,West,Direct,Mid-Market,24,645.88,0.0,15501.12,11039.35
SO-100521,2025-02-10,Midwest,Marketplace,Enterprise,2,2060.89,0.1,3709.6,2416.85
SO-100681,2025-02-10,Northeast,Direct,Mid-Market,11,366.74,0.1,3630.73,2525.26
SO-101416,2025-02-10,Midwest,Direct,Mid-Market,21,535.78,0.05,10688.81,7320.63
SO-101437,2025-02-10,West,Direct,Mid-Market,11,471.95,0.05,4931.88,3608.33
SO-101995,2025-02-10,Northeast,Marketplace,Enterprise,9,1561.22,0.15,11943.33,7810.25
SO-102173,2025-02-10,West,Direct,SMB,45,164.93,0.05,7050.76,4509.83
SO-102361,2025-02-10,West,Direct,SMB,11,262.05,0.1,2594.3,1933.35
SO-100167,2025-02-11,West,Marketplace,Mid-Market,24,673.59,0.0,16166.16,9789.09
SO-100552,2025-02-11,West,Marketplace,Mid-Market,29,342.62,0.0,9935.98,5702.08
SO-100765,2025-02-11,South,Direct,SMB,36,94.59,0.05,3234.98,1952.16
SO-100973,2025-02-11,Midwest,Marketplace,Enterprise,6,1308.6,0.05,7459.02,5025.35
SO-101020,2025-02-11,West,Partner,Mid-Market,7,816.36,0.1,5143.07,3852.55
SO-101287,2025-02-11,Midwest,Partner,Enterprise,7,1080.79,0.0,7565.53,4522.97
SO-101829,2025-02-11,Midwest,Direct,Enterprise,8,1840.91,0.05,13990.92,10459.78
SO-102140,2025-02-11,Northeast,Direct,Mid-Market,13,729.73,0.0,9486.49,6702.18
SO-100207,2025-02-12,Northeast,Marketplace,Mid-Market,23,719.16,0.05,15713.65,9586.38
SO-100547,2025-02-12,West,Direct,Mid-Market,16,902.18,0.0,14434.88,9733.81
SO-100650,2025-02-12,Northeast,Marketplace,Mid-Market,28,796.88,0.0,22312.64,15158.73
SO-100995,2025-02-12,West,Direct,Mid-Market,7,460.71,0.15,2741.22,1898.49
SO-101150,2025-02-12,Northeast,Marketplace,Enterprise,7,1930.87,0.05,12840.29,7845.39
SO-101305,2025-02-12,Midwest,Marketplace,SMB,42,52.61,0.0,2209.62,1370.16
SO-101346,2025-02-12,Midwest,Direct,SMB,36,145.99,0.0,5255.64,3469.71
SO-101458,2025-02-12,Northeast,Marketplace,Enterprise,1,1424.95,0.0,1424.95,869.59
SO-101879,2025-02-12,Midwest,Marketplace,SMB,48,203.67,0.0,9776.16,6586.9
SO-102395,2025-02-12,South,Direct,SMB,13,155.07,0.05,1915.11,1438.17
SO-100058,2025-02-13,South,Partner,SMB,34,262.58,0.0,8927.72,6265.26
SO-100215,2025-02-13,West,Marketplace,Mid-Market,19,766.82,0.0,14569.58,10322.53
SO-100516,2025-02-13,Northeast,Partner,Mid-Market,21,706.07,0.1,13344.72,9509.96
SO-100625,2025-02-13,Midwest,Direct,Enterprise,10,1436.84,0.05,13649.98,8351.08
SO-100694,2025-02-13,South,Partner,SMB,38,126.17,0.15,4075.29,3277.64
SO-100865,2025-02-13,South,Partner,Mid-Market,16,904.27,0.0,14468.32,8198.51
SO-101077,2025-02-13,South,Marketplace,SMB,52,83.42,0.05,4120.95,2413.76
SO-101270,2025-02-13,West,Direct,Mid-Market,2,807.78,0.05,1534.78,987.05
SO-101378,2025-02-13,South,Direct,Mid-Market,12,323.12,0.0,3877.44,2541.46
SO-101401,2025-02-13,South,Partner,Enterprise,7,2213.35,0.0,15493.45,10548.23
SO-102227,2025-02-13,West,Direct,SMB,36,146.68,0.0,5280.48,3018.45
SO-102362,2025-02-13,South,Direct,Enterprise,6,1633.46,0.0,9800.76,6898.12
SO-100168,2025-02-14,South,Partner,Mid-Market,22,335.86,0.0,7388.92,4394.51
SO-100270,2025-02-14,Northeast,Direct,SMB,19,259.14,0.05,4677.48,3185.27
SO-100316,2025-02-14,West,Direct,Mid-Market,25,567.99,0.1,12779.77,9810.41
SO-100459,2025-02-14,South,Marketplace,Mid-Market,23,846.84,0.0,19477.32,12682.21
SO-100657,2025-02-14,West,Direct,Enterprise,1,1266.2,0.05,1202.89,884.99
SO-100894,2025-02-14,West,Direct,Mid-Market,26,347.34,0.05,8579.3,5504.18
SO-100980,2025-02-14,Midwest,Partner,SMB,19,83.32,0.1,1424.77,957.01
SO-101013,2025-02-14,West,Direct,SMB,33,184.57,0.0,6090.81,3608.55
SO-101016,2025-02-14,Northeast,Direct,Mid-Market,27,579.61,0.05,14867.0,9092.49
SO-101126,2025-02-14,South,Direct,Mid-Market,4,420.45,0.0,1681.8,1034.0
SO-101267,2025-02-14,Midwest,Direct,SMB,57,208.66,0.05,11298.94,7065.7
SO-101274,2025-02-14,Midwest,Direct,SMB,22,285.02,0.0,6270.44,4316.58
SO-102065,2025-02-14,West,Direct,Mid-Market,22,740.08,0.0,16281.76,9333.8
SO-100257,2025-02-15,South,Direct,Mid-Market,7,425.76,0.0,2980.32,1920.55
SO-100281,2025-02-15,South,Direct,SMB,22,127.59,0.1,2526.28,1943.79
SO-100462,2025-02-15,South,Direct,SMB,12,223.8,0.0,2685.6,1778.86
SO-100538,2025-02-15,South,Marketplace,SMB,15,60.82,0.0,912.3,543.38
SO-100818,2025-02-15,Midwest,Direct,SMB,29,60.98,0.0,1768.42,1101.18
SO-101232,2025-02-15,Midwest,Direct,Mid-Market,28,905.72,0.0,25360.16,16780.22
SO-101403,2025-02-15,South,Partner,SMB,22,131.39,0.0,2890.58,1723.93
SO-101971,2025-02-15,South,Direct,Mid-Market,13,380.38,0.05,4697.69,3309.47
SO-100122,2025-02-16,West,Direct,Mid-Market,30,549.78,0.1,14844.06,9435.8
SO-100442,2025-02-16,West,Direct,Mid-Market,28,726.2,0.1,18300.24,12232.19
SO-100577,2025-02-16,Northeast,Direct,Enterprise,1,2084.27,0.0,2084.27,1426.88
SO-100710,2025-02-16,South,Direct,Mid-Market,5,469.54,0.0,2347.7,1687.62
SO-100785,2025-02-16,Midwest,Direct,SMB,37,245.43,0.05,8626.86,5512.98
SO-100814,2025-02-16,South,Direct,SMB,26,66.28,0.0,1723.28,1142.21
SO-100873,2025-02-16,Northeast,Direct,Mid-Market,12,774.54,0.0,9294.48,5821.25
SO-100957,2025-02-16,West,Partner,Enterprise,5,1820.36,0.0,9101.8,6342.72
SO-101074,2025-02-16,Northeast,Direct,Mid-Market,3,739.35,0.15,1885.34,1342.1
SO-101185,2025-02-16,West,Direct,Mid-Market,8,689.86,0.0,5518.88,3062.4
SO-101248,2025-02-16,South,Direct,Mid-Market,21,495.74,0.0,10410.54,6617.06
SO-101295,2025-02-16,West,Partner,SMB,41,210.02,0.0,8610.82,5371.48
SO-101717,2025-02-16,Northeast,Direct,SMB,47,145.8,0.0,6852.6,4643.41
SO-101770,2025-02-16,Northeast,Direct,SMB,41,57.93,0.0,2375.13,1449.68
SO-101865,2025-02-16,Northeast,Direct,Mid-Market,15,796.34,0.05,11347.84,7994.66
SO-102320,2025-02-16,Northeast,Direct,Mid-Market,7,790.91,0.0,5536.37,3133.92
SO-102352,2025-02-16,Northeast,Direct,Mid-Market,16,580.58,0.0,9289.28,6445.19
SO-102360,2025-02-16,Midwest,Direct,Mid-Market,28,668.29,0.0,18712.12,12081.28
SO-100286,2025-02-17,West,Partner,Enterprise,6,1523.32,0.0,9139.92,5509.61
SO-100436,2025-02-17,West,Direct,Mid-Market,10,864.32,0.05,8211.04,5548.26
SO-100612,2025-02-17,West,Marketplace,Mid-Market,11,836.86,0.1,8284.91,5621.08
SO-100831,2025-02-17,Northeast,Partner,Mid-Market,18,836.57,0.0,15058.26,8453.39
SO-101007,2025-02-17,Midwest,Marketplace,Mid-Market,10,402.38,0.0,4023.8,2806.1
SO-101069,2025-02-17,Northeast,Partner,SMB,23,139.99,0.05,3058.78,2059.36
SO-101177,2025-02-17,West,Direct,Mid-Market,29,602.3,0.0,17466.7,12410.38
SO-101302,2025-02-17,West,Marketplace,SMB,48,71.21,0.0,3418.08,2003.84
SO-101488,2025-02-17,South,Partner,Mid-Market,17,788.24,0.1,12060.07,8659.97
SO-101699,2025-02-17,South,Direct,SMB,54,170.86,0.05,8765.12,5530.07
SO-101782,2025-02-17,West,Direct,SMB,20,70.31,0.05,1335.89,948.79
SO-101846,2025-02-17,West,Marketplace,Mid-Market,20,899.79,0.0,17995.8,9919.66
SO-102172,2025-02-17,West,Direct,Enterprise,3,1463.24,0.05,4170.23,2570.13
SO-100200,2025-02-18,Midwest,Direct,Mid-Market,17,797.02,0.0,13549.34,7943.59
SO-100201,2025-02-18,South,Direct,SMB,24,132.03,0.1,2851.85,2041.29
SO-100259,2025-02-18,Northeast,Direct,SMB,3,114.62,0.0,343.86,223.37
SO-100360,2025-02-18,South,Marketplace,SMB,50,153.69,0.05,7300.27,4355.8
SO-100430,2025-02-18,West,Marketplace,Mid-Market,4,919.05,0.0,3676.2,2433.68
SO-100535,2025-02-18,South,Direct,SMB,30,132.3,0.1,3572.1,2203.66
SO-101522,2025-02-18,Midwest,Partner,Mid-Market,2,837.29,0.15,1423.39,1200.15
SO-101974,2025-02-18,South,Marketplace,Enterprise,12,1860.92,0.05,21214.49,13125.71
SO-100241,2025-02-19,Midwest,Marketplace,SMB,25,259.77,0.05,6169.54,4071.22
SO-100677,2025-02-19,West,Direct,SMB,27,163.15,0.1,3964.55,2967.54
SO-100853,2025-02-19,Northeast,Partner,Mid-Market,6,862.43,0.0,5174.58,3037.32
SO-100290,2025-02-20,Northeast,Marketplace,SMB,43,52.53,0.0,2258.79,1537.61
SO-100294,2025-02-20,West,Direct,SMB,38,61.07,0.0,2320.66,1522.54
SO-100311,2025-02-20,Northeast,Direct,Mid-Market,5,490.66,0.05,2330.64,1440.73
SO-100369,2025-02-20,West,Marketplace,Mid-Market,25,355.78,0.0,8894.5,4965.46
SO-100997,2025-02-20,Northeast,Direct,Mid-Market,25,601.02,0.0,15025.5,10385.19
SO-101289,2025-02-20,Northeast,Marketplace,Mid-Market,4,451.85,0.0,1807.4,1081.02
SO-101553,2025-02-20,West,Direct,SMB,13,257.66,0.0,3349.58,1879.44
SO-101632,2025-02-20,West,Marketplace,Enterprise,10,1945.39,0.05,18481.21,11335.53
SO-102042,2025-02-20,Midwest,Direct,SMB,39,221.61,0.05,8210.65,5657.28
SO-102358,2025-02-20,West,Marketplace,Mid-Market,4,376.85,0.0,1507.4,881.15
SO-100161,2025-02-21,West,Direct,Enterprise,11,1248.49,0.0,13733.39,8542.72
SO-100893,2025-02-21,Midwest,Direct,SMB,52,262.31,0.05,12958.11,9150.06
SO-100903,2025-02-21,West,Marketplace,Mid-Market,27,585.54,0.15,13438.14,9394.06
SO-101598,2025-02-21,Midwest,Partner,Enterprise,2,1090.07,0.0,2180.14,1394.68
SO-101960,2025-02-21,Midwest,Marketplace,Mid-Market,3,743.6,0.0,2230.8,1358.31
SO-102178,2025-02-21,Midwest,Marketplace,Enterprise,3,1280.28,0.0,3840.84,2239.81
SO-100174,2025-02-22,South,Marketplace,Enterprise,11,1072.78,0.0,11800.58,8463.98
SO-100407,2025-02-22,West,Direct,Mid-Market,23,826.02,0.05,18048.54,11911.59
SO-100779,2025-02-22,Midwest,Marketplace,SMB,10,227.85,0.0,2278.5,1581.61
SO-101290,2025-02-22,Northeast,Direct,Enterprise,11,1116.97,0.1,11058.0,7198.0
SO-102221,2025-02-22,West,Partner,Mid-Market,27,912.81,0.0,24645.87,16461.19
SO-100139,2025-02-23,West,Marketplace,Mid-Market,19,716.76,0.0,13618.44,9336.86
SO-100857,2025-02-23,Midwest,Direct,SMB,3,120.75,0.05,344.14,248.85
SO-100863,2025-02-23,Northeast,Partner,Mid-Market,20,849.96,0.1,15299.28,9471.7
SO-101209,2025-02-23,West,Marketplace,Mid-Market,2,515.36,0.0,1030.72,580.21
SO-101286,2025-02-23,Midwest,Direct,SMB,18,177.11,0.1,2869.18,2212.51
SO-101679,2025-02-23,West,Marketplace,Enterprise,6,1144.06,0.05,6521.14,3926.33
SO-101897,2025-02-23,Midwest,Direct,Enterprise,4,1553.48,0.0,6213.92,4192.42
SO-102049,2025-02-23,Midwest,Partner,Mid-Market,28,327.41,0.0,9167.48,5344.99
SO-102397,2025-02-23,West,Partner,Mid-Market,21,892.38,0.0,18739.98,12570.19
SO-100157,2025-02-24,West,Partner,SMB,11,132.94,0.0,1462.34,811.43
SO-100597,2025-02-24,Midwest,Marketplace,SMB,33,131.41,0.0,4336.53,2573.2
SO-100637,2025-02-24,West,Marketplace,SMB,36,185.46,0.25,5007.42,4549.36
SO-100727,2025-02-24,Northeast,Direct,Enterprise,10,956.43,0.15,8129.65,6840.85
SO-100998,2025-02-24,South,Marketplace,Mid-Market,9,485.96,0.05,4154.96,3125.56
SO-101490,2025-02-24,Northeast,Marketplace,Enterprise,2,2298.26,0.05,4366.69,3202.37
SO-101689,2025-02-24,West,Partner,SMB,40,97.47,0.1,3508.92,2658.04
SO-101856,2025-02-24,Midwest,Direct,Mid-Market,13,608.12,0.0,7905.56,5414.08
SO-100275,2025-02-25,Midwest,Partner,SMB,44,233.35,0.0,10267.4,6235.32
SO-101273,2025-02-25,Midwest,Direct,SMB,27,216.85,0.05,5562.2,4178.52
SO-102018,2025-02-25,Midwest,Direct,SMB,55,297.73,0.1,14737.64,10285.83
SO-102068,2025-02-25,South,Partner,Mid-Market,17,831.63,0.1,12723.94,8689.98
SO-102222,2025-02-25,South,Direct,SMB,22,127.16,0.0,2797.52,1749.69
SO-102245,2025-02-25,Northeast,Partner,SMB,9,251.17,0.0,2260.53,1252.1
SO-100134,2025-02-26,West,Marketplace,Mid-Market,30,629.88,0.25,14172.3,13335.7
SO-100392,2025-02-26,West,Partner,Enterprise,8,2550.0,0.05,19380.0,11228.91
SO-100505,2025-02-26,South,Direct,Mid-Market,20,654.7,0.0,13094.0,9011.87
SO-100546,2025-02-26,South,Direct,Enterprise,7,1792.23,0.0,12545.61,7264.04
SO-100788,2025-02-26,South,Direct,SMB,12,251.29,0.0,3015.48,2008.99
SO-100896,2025-02-26,Northeast,Partner,SMB,2,106.65,0.05,202.63,134.59
SO-100922,2025-02-26,West,Marketplace,Mid-Market,20,542.57,0.0,10851.4,7070.82
SO-101319,2025-02-26,Midwest,Marketplace,SMB,18,103.42,0.1,1675.4,1156.24
SO-101671,2025-02-26,West,Marketplace,Enterprise,4,2253.31,0.1,8111.92,5091.24
SO-101714,2025-02-26,South,Direct,Mid-Market,27,325.27,0.1,7904.06,5348.05
SO-101929,2025-02-26,West,Direct,SMB,25,165.98,0.0,4149.5,2373.42
SO-102252,2025-02-26,Northeast,Partner,SMB,51,140.43,0.0,7161.93,4066.38
SO-100342,2025-02-27,West,Partner,Mid-Market,28,479.7,0.0,13431.6,8599.34
SO-100540,2025-02-27,Northeast,Direct,SMB,59,247.97,0.0,14630.23,8993.66
SO-101609,2025-02-27,Northeast,Marketplace,SMB,14,80.32,0.1,1012.03,725.57
SO-100348,2025-02-28,South,Marketplace,SMB,56,135.44,0.0,7584.64,5256.54
SO-100890,2025-02-28,South,Partner,SMB,2,86.9,0.0,173.8,111.2
SO-101733,2025-02-28,Northeast,Marketplace,Mid-Market,23,699.64,0.05,15287.13,10766.34
SO-101893,2025-02-28,Northeast,Direct,Mid-Market,21,916.63,0.1,17324.31,10858.7
SO-102113,2025-02-28,Midwest,Partner,SMB,43,100.81,0.05,4118.09,2874.0
SO-100595,2025-03-01,West,Direct,Enterprise,12,2497.62,0.1,26974.3,18454.68
SO-100847,2025-03-01,Northeast,Direct,SMB,22,75.49,0.0,1660.78,984.03
SO-100985,2025-03-01,South,Partner,SMB,31,247.93,0.0,7685.83,4768.58
SO-101139,2025-03-01,West,Direct,SMB,49,284.4,0.0,13935.6,8159.39
SO-101161,2025-03-01,West,Marketplace,Mid-Market,21,906.4,0.0,19034.4,12073.92
SO-101578,2025-03-01,Northeast,Direct,Enterprise,2,1623.03,0.0,3246.06,2263.31
SO-101589,2025-03-01,South,Partner,Mid-Market,21,934.19,0.05,18637.09,12784.9
SO-102143,2025-03-01,Northeast,Partner,Enterprise,8,2177.94,0.0,17423.52,10130.31
SO-100196,2025-03-02,Midwest,Marketplace,Mid-Market,9,841.04,0.0,7569.36,4880.15
SO-100669,2025-03-02,South,Partner,SMB,16,215.61,0.05,3277.27,2440.82
SO-100902,2025-03-02,Midwest,Partner,SMB,40,69.85,0.15,2374.9,1689.66
SO-100966,2025-03-02,Northeast,Direct,Enterprise,3,1951.01,0.05,5560.38,3844.49
SO-101017,2025-03-02,South,Partner,Enterprise,9,2338.55,0.1,18942.26,13151.74
SO-101148,2025-03-02,South,Direct,Enterprise,2,1069.31,0.0,2138.62,1522.59
SO-101994,2025-03-02,West,Partner,SMB,45,206.48,0.0,9291.6,5645.39
SO-102037,2025-03-02,Midwest,Direct,Mid-Market,19,601.54,0.05,10857.8,6384.83
SO-102282,2025-03-02,West,Partner,Enterprise,12,1377.76,0.15,14053.15,11089.95
SO-102285,2025-03-02,West,Partner,Enterprise,8,1541.73,0.0,12333.84,6825.59
SO-100234,2025-03-03,South,Partner,SMB,6,110.58,0.05,630.31,437.17
SO-100641,2025-03-03,Midwest,Direct,SMB,28,127.95,0.0,3582.6,2242.16
SO-100951,2025-03-03,Midwest,Direct,Mid-Market,14,378.5,0.1,4769.1,3661.43
SO-101969,2025-03-03,West,Marketplace,SMB,20,199.79,0.0,3995.8,2615.03
SO-102021,2025-03-03,Midwest,Marketplace,Mid-Market,6,656.71,0.15,3349.22,2571.45
SO-102314,2025-03-03,West,Partner,Enterprise,5,2049.75,0.05,9736.31,5833.61
SO-102323,2025-03-03,West,Partner,SMB,8,186.55,0.0,1492.4,937.48
SO-100019,2025-03-04,West,Direct,Enterprise,8,2588.27,0.0,20706.16,13091.51
SO-100047,2025-03-04,Northeast,Direct,Mid-Market,12,946.41,0.0,11356.92,8013.7
SO-100111,2025-03-04,Northeast,Direct,SMB,19,119.91,0.05,2164.38,1397.51
SO-100213,2025-03-04,West,Partner,SMB,55,67.48,0.15,3154.69,2122.64
SO-100260,2025-03-04,Northeast,Partner,Mid-Market,6,661.21,0.0,3967.26,2335.11
SO-100807,2025-03-04,South,Direct,SMB,30,174.36,0.0,5230.8,3606.51
SO-101264,2025-03-04,Midwest,Partner,SMB,54,296.03,0.15,13587.78,9949.86
SO-101393,2025-03-04,South,Direct,Mid-Market,30,806.86,0.0,24205.8,14598.92
SO-102088,2025-03-04,Northeast,Marketplace,Enterprise,11,1144.77,0.0,12592.47,7251.28
SO-102280,2025-03-04,Northeast,Marketplace,SMB,29,195.18,0.25,4245.16,3202.1
SO-100002,2025-03-05,Midwest,Marketplace,SMB,41,205.0,0.15,7144.25,5447.34
SO-100100,2025-03-05,South,Direct,SMB,49,97.89,0.0,4796.61,3308.07
SO-100179,2025-03-05,West,Direct,Mid-Market,12,483.68,0.1,5223.74,4075.14
SO-100611,2025-03-05,Northeast,Direct,SMB,37,53.9,0.05,1894.58,1243.45
SO-100915,2025-03-05,Midwest,Direct,Mid-Market,4,679.07,0.0,2716.28,1614.52
SO-100999,2025-03-05,Northeast,Direct,SMB,52,239.35,0.0,12446.2,8952.13
SO-101152,2025-03-05,Midwest,Marketplace,Mid-Market,20,496.22,0.0,9924.4,6976.0
SO-101668,2025-03-05,Midwest,Direct,SMB,43,278.83,0.0,11989.69,7215.44
SO-101883,2025-03-05,Midwest,Partner,Enterprise,11,1553.54,0.0,17088.94,10271.19
SO-101906,2025-03-05,South,Partner,Enterprise,3,1721.84,0.05,4907.24,3049.33
SO-102058,2025-03-05,Midwest,Marketplace,SMB,23,168.77,0.0,3881.71,2742.91
SO-100015,2025-03-06,Midwest,Marketplace,SMB,33,287.31,0.05,9007.17,6407.07
SO-100508,2025-03-06,Northeast,Direct,SMB,29,161.38,0.05,4446.02,3080.32
SO-100639,2025-03-06,Midwest,Partner,SMB,3,66.45,0.0,199.35,110.96
SO-100740,2025-03-06,Northeast,Marketplace,SMB,11,119.47,0.15,1117.04,898.47
SO-100860,2025-03-06,West,Direct,Enterprise,8,1645.51,0.05,12505.88,9063.48
SO-100900,2025-03-06,South,Direct,Mid-Market,6,667.39,0.05,3804.12,2477.23
SO-100944,2025-03-06,Northeast,Direct,Mid-Market,29,536.79,0.0,15566.91,9116.14
SO-101465,2025-03-06,Midwest,Marketplace,SMB,4,202.85,0.0,811.4,448.82
SO-101928,2025-03-06,Northeast,Marketplace,Mid-Market,14,463.05,0.0,6482.7,4281.16
SO-101970,2025-03-06,Midwest,Partner,SMB,53,121.07,0.0,6416.71,3731.13
SO-100089,2025-03-07,West,Partner,SMB,34,207.25,0.05,6694.17,4009.9
SO-100277,2025-03-07,Midwest,Marketplace,Mid-Market,5,322.72,0.1,1452.24,1048.18
SO-100302,2025-03-07,Midwest,Partner,SMB,30,258.26,0.1,6973.02,4471.01
SO-100772,2025-03-07,Midwest,Partner,SMB,36,48.88,0.0,1759.68,1178.28
SO-101440,2025-03-07,West,Partner,Enterprise,4,1765.63,0.0,7062.52,4803.93
SO-101569,2025-03-07,Midwest,Marketplace,Mid-Market,19,491.8,0.0,9344.2,6436.51
SO-101607,2025-03-07,Midwest,Direct,Mid-Market,25,884.97,0.05,21018.04,14568.55
SO-101812,2025-03-07,West,Direct,SMB,6,136.02,0.15,693.7,531.37
SO-101814,2025-03-07,West,Marketplace,Mid-Market,29,747.02,0.0,21663.58,13255.13
SO-101936,2025-03-07,West,Partner,Mid-Market,14,550.25,0.15,6547.97,5038.2
SO-102011,2025-03-07,South,Partner,Enterprise,9,1179.25,0.1,9551.93,7235.79
SO-100053,2025-03-08,West,Marketplace,Enterprise,11,2159.51,0.0,23754.61,13724.27
SO-100409,2025-03-08,South,Direct,Mid-Market,18,735.97,0.05,12585.09,8464.8
SO-100591,2025-03-08,Northeast,Marketplace,Enterprise,11,1952.89,0.0,21481.79,12065.29
SO-100878,2025-03-08,Northeast,Marketplace,Enterprise,10,913.35,0.0,9133.5,5805.0
SO-101091,2025-03-08,South,Direct,Mid-Market,24,390.0,0.0,9360.0,5181.69
SO-101166,2025-03-08,Midwest,Marketplace,Enterprise,3,1012.2,0.15,2581.11,2059.44
